East,East Midlands,London,North East,North West,Scotland,South East,South West,Wales,West Midlands,Yorkshire and The Humber,Total,Description,log_East,log_East_Midlands,log_London,log_North_East,log_North_West,log_Scotland,log_South_East,log_South_West,log_Wales,log_West_Midlands,log_Yorkshire_and_The_Humber,log_Total,%Total,%Total North West,%Total London,LQ North West,LQ London,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,MainIndustry,MainActivity,SubActivity,Id
20000,13000,11000,6000,17000,18000,27000,16000,14000,16000,14000,172000, Sale of cars and light motor vehicles,14.287712379549449,13.66622400280318,13.425215903299383,12.550746785383243,14.053247125912426,14.1357092861044,14.720671786825555,13.965784284662087,13.77313920671969,13.965784284662087,13.77313920671969,17.392049039364185,0.006030200083441141,0.005423019441524698,0.002248651831015859,0.8993100339101926,0.3728983781467933,144,7,7,5,4,4,3,1,4,4,3,5,2,2,1,2,3,4,4,3,5,"Wholesale and retail,motor vehicle repair,sale of fuel","Motor vehicle/cycle trade, repair","Sale of cars, light motor vehicles",4511
1250,1250,400,350,1250,1250,1000,1500,1000,1500,900,11650, Sale of other motor vehicles,10.287712379549449,10.287712379549449,8.643856189774725,8.451211111832329,10.287712379549449,10.287712379549449,9.965784284662087,10.550746785383243,9.965784284662087,10.550746785383243,9.813781191217037,13.508042334429005,0.0004084408777447052,0.00039875142952387483,8.176915749148579e-05,0.9762769870774621,0.2001982709051844,145,7,7,5,4,4,3,1,4,4,3,5,2,2,1,2,3,4,4,3,5,"Wholesale and retail,motor vehicle repair,sale of fuel","Motor vehicle/cycle trade, repair",Sale of other motor vehicles,4519
29000,17000,18000,9000,17000,18000,34000,32000,6000,21000,15000,216000, Maintenance and repair of motor vehicles,14.82376527978966,14.053247125912426,14.1357092861044,13.1357092861044,14.053247125912426,14.1357092861044,15.053247125912426,14.965784284662087,12.550746785383243,14.358101707440847,13.872674880270605,17.720671786825555,0.00757280940711213,0.005423019441524698,0.0036796120871168602,0.7161172492247829,0.4858978866761246,146,7,7,5,4,4,3,1,4,4,3,5,2,2,1,2,3,4,4,3,5,"Wholesale and retail,motor vehicle repair,sale of fuel","Motor vehicle/cycle trade, repair",Maintenance/repair of vehicles,4520
9000,5000,7000,1750,6000,4500,9000,6000,2500,10000,7000,67750, Wholesale trade of motor vehicle parts and accessories,13.1357092861044,12.287712379549449,12.77313920671969,10.77313920671969,12.550746785383243,12.1357092861044,13.1357092861044,12.550746785383243,11.287712379549449,13.287712379549449,12.77313920671969,16.047933326015958,0.0023752677654252166,0.0019140068617145992,0.0014309602561010013,0.8058067766401725,0.6024416602331287,147,7,7,5,4,4,3,1,4,4,3,5,2,2,1,2,3,4,4,2,4,"Wholesale and retail,motor vehicle repair,sale of fuel","Motor vehicle/cycle trade, repair","Wholesale trade parts, accessories",4531
5000,2500,3500,800,2250,2000,6000,3000,1500,6000,4000,36550, Retail trade of motor vehicle parts and accessories,12.287712379549449,11.287712379549449,11.77313920671969,9.643856189774725,11.1357092861044,10.965784284662087,12.550746785383243,11.550746785383243,10.550746785383243,12.550746785383243,11.965784284662087,15.157583785727162,0.0012814175177312424,0.0007177525731429747,0.0007154801280505007,0.560123896553061,0.5583505127331665,148,7,7,5,4,4,3,1,4,4,3,5,2,2,1,2,3,4,4,3,5,"Wholesale and retail,motor vehicle repair,sale of fuel","Motor vehicle/cycle trade, repair","Retail trade parts, accessories",4532
1250,700,800,75,600,500,1500,1000,1000,800,600,8825," Sale, maintenance and repair of motorcycles and related parts and accessories",10.287712379549449,9.451211111832329,9.643856189774725,6.22881869049588,9.228818690495881,8.965784284662087,10.550746785383243,9.965784284662087,9.965784284662087,9.643856189774725,9.228818690495881,13.107380563045904,0.0003093983473044655,0.00019140068617145992,0.00016353831498297158,0.618622199630274,0.5285688059026398,149,7,7,5,4,4,3,1,4,4,3,5,2,2,1,2,3,4,4,3,5,"Wholesale and retail,motor vehicle repair,sale of fuel","Motor vehicle/cycle trade, repair","Motorcycle sale, repair",4540
600,500,450,5,600,175,1000,1000,100,175,200,4805, Agents involved in the sale of timber and building materials,9.228818690495881,8.965784284662087,8.813781191217037,2.321928094887362,9.228818690495881,7.451211111832329,9.965784284662087,9.965784284662087,6.643856189774724,7.451211111832329,7.643856189774724,12.230320715661113,0.0001684599500054342,0.00019140068617145992,9.199030217792151e-05,1.1361791699765178,0.5460663034445522,150,5,4,3,1,7,7,2,2,6,7,2,6,6,2,5,5,0,1,2,4,"Wholesale and retail,motor vehicle repair,sale of fuel",Fee/contract - wholesale,"Timber, building materials",4613
500,800,1000,40,700,225,2250,1000,200,450,250,7415," Agents involved in the sale of machinery, industrial equipment, ships and aircraft",8.965784284662087,9.643856189774725,9.965784284662087,5.321928094887363,9.451211111832329,7.813781191217037,11.1357092861044,9.965784284662087,7.643856189774724,8.813781191217037,7.965784284662087,12.856230977341992,0.00025996473034137246,0.0002233008005333699,0.00020442289372871446,0.8589657537010603,0.7863485691319616,151,11,8,6,7,6,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Fee/contract - wholesale,"Machinery, industrial equipment",4614
350,900,1250,100,900,75,500,400,75,300,125,4975," Agents involved in the sale of textiles, clothing, fur, footwear and leather goods",8.451211111832329,9.813781191217037,10.287712379549449,6.643856189774724,9.813781191217037,6.22881869049588,8.965784284662087,8.643856189774725,6.22881869049588,8.228818690495881,6.965784284662087,12.280480810318373,0.0001744200314832539,0.0002871010292571899,0.00025552861716089307,1.646032435699649,1.4650187537973607,152,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Fee/contract - wholesale,"Textiles, clothing, leather goods",4616
2000,1000,1500,15,1000,400,4000,2000,300,500,500,13215, Agents specialised in the sale of other particular products,10.965784284662087,9.965784284662087,10.550746785383243,3.9068905956085187,9.965784284662087,8.643856189774725,11.965784284662087,10.965784284662087,8.228818690495881,8.965784284662087,8.965784284662087,13.689888804528932,0.00046330868664345743,0.00031900114361909987,0.0003066343405930717,0.6885283026531931,0.6618359409890461,153,14,1,9,2,1,1,2,2,2,2,4,5,5,6,5,5,0,1,2,4,"Wholesale and retail,motor vehicle repair,sale of fuel",Fee/contract - wholesale,Other particular products,4618
4000,4000,4000,400,2000,2500,4000,1750,300,3500,2250,28700, Wholesale of fruit and vegetables,11.965784284662087,11.965784284662087,11.965784284662087,8.643856189774725,10.965784284662087,11.287712379549449,11.965784284662087,10.77313920671969,8.228818690495881,11.77313920671969,11.1357092861044,14.808763116450413,0.0010062019906672136,0.0006380022872381997,0.0008176915749148579,0.6340697923039684,0.812651517785853,154,4,0,3,0,7,7,6,0,0,0,0,0,0,0,0,0,5,0,0,0,"Wholesale and retail,motor vehicle repair,sale of fuel","Food, beverages, tobacco wholesale",Fruit and vegetables,4631
1500,800,3000,250,3500,1750,2500,1750,450,3500,3000,22000, Wholesale of meat and meat products,10.550746785383243,9.643856189774725,11.550746785383243,7.965784284662087,11.77313920671969,10.77313920671969,11.287712379549449,10.77313920671969,8.813781191217037,11.77313920671969,11.550746785383243,14.425215903299383,0.0007713046618354947,0.0011165040026668495,0.0006132686811861434,1.4475525144757644,0.7951056327427495,155,4,0,3,1,7,7,2,2,6,7,2,6,6,2,0,5,5,1,2,4,"Wholesale and retail,motor vehicle repair,sale of fuel","Food, beverages, tobacco wholesale","Meat, meat products",4632
600,800,1250,175,1250,1500,1750,1250,300,1750,1250,11875," Wholesale of dairy products, eggs and edible oils and fats",9.228818690495881,9.643856189774725,10.287712379549449,7.451211111832329,10.287712379549449,10.550746785383243,10.77313920671969,10.287712379549449,8.228818690495881,10.77313920671969,10.287712379549449,13.535639892993036,0.00041632922087711364,0.00039875142952387483,0.00025552861716089307,0.9577791073223102,0.6137657515908942,156,4,0,3,1,7,7,2,2,6,7,2,6,6,2,0,5,5,1,2,4,"Wholesale and retail,motor vehicle repair,sale of fuel","Food, beverages, tobacco wholesale",Dairy products,4633
1500,1250,7000,450,2500,3500,3500,3000,500,2500,2000,27700, Wholesale of beverages,10.550746785383243,10.287712379549449,12.77313920671969,8.813781191217037,11.287712379549449,11.77313920671969,11.77313920671969,11.550746785383243,8.965784284662087,11.287712379549449,10.965784284662087,14.757598355823912,0.0009711426878565093,0.0007975028590477497,0.0014309602561010013,0.8212004981554104,1.4734809559853599,157,7,7,7,6,8,8,1,4,4,3,5,2,2,2,2,5,4,1,2,4,"Wholesale and retail,motor vehicle repair,sale of fuel","Food, beverages, tobacco wholesale",Beverages,4634
50,200,350,0,35,20,150,50,20,100,100,1075, Wholesale of tobacco products,5.643856189774724,7.643856189774724,8.451211111832329,-inf,5.129283016944966,4.321928094887363,7.22881869049588,5.643856189774724,4.321928094887363,6.643856189774724,6.643856189774724,10.070120944476823,3.768875052150713e-05,1.1165040026668495e-05,7.154801280505006e-05,0.2962433052880634,1.898391743292766,158,11,8,6,7,6,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel","Food, beverages, tobacco wholesale",Tobacco products,4635
500,450,900,300,600,900,1250,350,200,1250,1000,7700, Wholesale of sugar and chocolate and sugar confectionery,8.965784284662087,8.813781191217037,9.813781191217037,8.228818690495881,9.228818690495881,9.813781191217037,10.287712379549449,8.451211111832329,7.643856189774724,10.287712379549449,9.965784284662087,12.910642730469625,0.00026995663164242317,0.00019140068617145992,0.00018398060435584302,0.7090053132126193,0.6815191137794995,159,4,0,3,1,7,7,2,2,6,7,2,6,6,2,0,5,5,1,2,4,"Wholesale and retail,motor vehicle repair,sale of fuel","Food, beverages, tobacco wholesale","Sugar, chocolate",4636
1000,450,3000,450,1500,3000,1750,2000,250,1000,2000,16400," Wholesale of other food, including fish, crustaceans and molluscs",9.965784284662087,8.813781191217037,11.550746785383243,8.813781191217037,10.550746785383243,11.550746785383243,10.77313920671969,10.965784284662087,7.965784284662087,9.965784284662087,10.965784284662087,14.001408194392809,0.0005749725660955506,0.0004785017154286498,0.0006132686811861434,0.8322166023989586,1.0666051170939321,160,4,0,3,1,7,7,2,2,6,7,2,6,6,2,0,5,5,1,2,4,"Wholesale and retail,motor vehicle repair,sale of fuel","Food, beverages, tobacco wholesale",Other food,4638
7000,7000,10000,2500,8000,8000,13000,8000,3000,8000,7000,81500," Non-specialised wholesale of food, beverages and tobacco",12.77313920671969,12.77313920671969,13.287712379549449,11.287712379549449,12.965784284662087,12.965784284662087,13.66622400280318,12.965784284662087,11.550746785383243,12.965784284662087,12.77313920671969,16.314512438893164,0.002857333179072401,0.002552009148952799,0.0020442289372871445,0.8931437074416635,0.71543247117957,161,4,0,3,1,7,7,2,2,6,7,2,6,6,2,0,5,5,1,2,4,"Wholesale and retail,motor vehicle repair,sale of fuel","Food, beverages, tobacco wholesale",Other non-specialised,4639
3000,3500,8000,1000,9000,2500,2250,2250,1000,3500,3000,39000, Wholesale of clothing and footwear,11.550746785383243,11.77313920671969,12.965784284662087,9.965784284662087,13.1357092861044,11.287712379549449,11.1357092861044,11.1357092861044,9.965784284662087,11.77313920671969,11.550746785383243,15.251186503524336,0.001367312809617468,0.002871010292571899,0.0016353831498297157,2.0997465045142953,1.1960563364335375,162,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Household goods wholesale,"Clothing, footwear",4642
4000,1250,4500,600,3000,450,7000,3000,1250,3500,1250,29800, Wholesale of electrical household appliances,11.965784284662087,10.287712379549449,12.1357092861044,9.228818690495881,11.550746785383243,8.813781191217037,12.77313920671969,11.550746785383243,10.287712379549449,11.77313920671969,10.287712379549449,14.863024710236886,0.0010447672237589884,0.0009570034308572996,0.0009199030217792151,0.915996797271337,0.8804861033728432,163,0,3,4,3,3,6,5,3,2,2,4,5,5,6,5,2,0,1,2,4,"Wholesale and retail,motor vehicle repair,sale of fuel",Household goods wholesale,Electrical appliances,4643
2500,1750,10000,600,3000,1000,4000,1250,450,4500,1000,30050, Wholesale of perfume and cosmetics,11.287712379549449,10.77313920671969,13.287712379549449,9.228818690495881,11.550746785383243,9.965784284662087,11.965784284662087,10.287712379549449,8.813781191217037,12.1357092861044,9.965784284662087,14.87507737048591,0.0010535320494616644,0.0009570034308572996,0.0020442289372871445,0.9083761916368001,1.9403576173422614,164,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Household goods wholesale,"Perfume, cosmetics",4645
6000,4500,7000,1000,7000,3000,22000,2500,1750,4500,4000,63250, Wholesale of pharmaceutical goods,12.550746785383243,12.1357092861044,12.77313920671969,9.965784284662087,12.77313920671969,11.550746785383243,14.425215903299383,11.287712379549449,10.77313920671969,12.1357092861044,11.965784284662087,15.948777859356397,0.0022175009027770474,0.002233008005333699,0.0014309602561010013,1.0069930535483578,0.6453031222259995,165,14,1,9,2,1,1,2,2,2,2,4,5,5,6,5,5,0,1,2,4,"Wholesale and retail,motor vehicle repair,sale of fuel",Household goods wholesale,Pharmaceutical goods,4646
1250,1750,2250,400,3500,600,2250,3000,600,3000,1250,19850," Wholesale of furniture, carpets and lighting equipment",10.287712379549449,10.77313920671969,11.1357092861044,8.643856189774725,11.77313920671969,9.228818690495881,11.1357092861044,11.550746785383243,9.228818690495881,11.550746785383243,10.287712379549449,14.276851386917683,0.0006959271607924805,0.0011165040026668495,0.00045995151088960753,1.6043403183106708,0.6609190398113534,166,0,6,7,6,8,8,1,4,4,3,5,2,2,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Household goods wholesale,"Furniture, carpets, lighting",4647
6000,3500,7000,1500,12000,2000,11000,4500,1250,6000,8000,62750, Wholesale of other household goods,12.550746785383243,11.77313920671969,12.77313920671969,10.550746785383243,13.550746785383243,10.965784284662087,13.425215903299383,12.1357092861044,10.287712379549449,12.550746785383243,12.965784284662087,15.937327838612859,0.0021999712513716954,0.0038280137234291984,0.0014309602561010013,1.7400289758524838,0.650444979773617,167,0,6,7,6,8,8,1,4,4,3,5,2,2,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Household goods wholesale,Other,4649
2000,2250,6000,300,4000,2250,15000,1250,200,3500,1250,38000," Wholesale of computers, computer peripheral equipment and software",10.965784284662087,11.1357092861044,12.550746785383243,8.228818690495881,11.965784284662087,11.1357092861044,13.872674880270605,10.287712379549449,7.643856189774724,11.77313920671969,10.287712379549449,15.213711798105672,0.0013322535068067637,0.0012760045744763995,0.0012265373623722869,0.9577791073223102,0.9206486273863415,168,11,8,6,7,6,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Information/comms equip wholesale,"Computers, peripherals, software",4651
4000,4000,4000,300,4000,2000,9000,2250,350,4500,2000,36400, Wholesale of electronic and telecommunications equipment and parts,11.965784284662087,11.965784284662087,11.965784284662087,8.228818690495881,11.965784284662087,10.965784284662087,13.1357092861044,11.1357092861044,8.451211111832329,12.1357092861044,10.965784284662087,15.151650829973422,0.0012761586223096367,0.0012760045744763995,0.0008176915749148579,0.9998792878639503,0.640744465946538,169,11,3,4,3,3,6,5,3,2,2,4,5,5,6,5,2,0,1,2,4,"Wholesale and retail,motor vehicle repair,sale of fuel",Information/comms equip wholesale,"Electronic, telecomms",4652
3000,1500,3000,200,1500,1250,2500,1250,800,3000,1750,19750, Wholesale of other office machinery and equipment,11.550746785383243,10.550746785383243,11.550746785383243,7.643856189774724,10.550746785383243,10.287712379549449,11.287712379549449,10.287712379549449,9.643856189774725,11.550746785383243,10.77313920671969,14.26956503283919,0.00069242123051141,0.0004785017154286498,0.0006132686811861434,0.6910558116122998,0.8856872871058475,170,11,8,6,7,6,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel","Other m/c, equipment wholesale","Other office m/c, equipment",4666
