"","StartIndst","FinalIndst","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"180","4511","4711",-0.0322125185519465,"Sale of cars, light motor vehicles","Food, beverages, tobacco mainly","Motor vehicle/cycle trade, repair","Non specialised retail stores","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",10
"181","4941","4711",-0.107643067084606,"Road freight transport","Food, beverages, tobacco mainly","Land, pipeline transport","Non specialised retail stores","Transportation and Storage","Wholesale and retail,motor vehicle repair,sale of fuel",17
"182","8710","4711",-0.52108901221016,"Residential nursing care","Food, beverages, tobacco mainly","Residential care activities","Non specialised retail stores","Government administrative functions, Education, Health","Wholesale and retail,motor vehicle repair,sale of fuel",16
"183","7022","4711",-0.413916489314682,"Business, other management","Food, beverages, tobacco mainly","Head offices; mgment consultancy","Non specialised retail stores","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",15
"184","8010","4711",0.00891746859273968,"Private security","Food, beverages, tobacco mainly","Security, investigation activities","Non specialised retail stores","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",30
"185","4673","4711",-0.135508229716789,"Wood, construction, sanitary equip","Food, beverages, tobacco mainly","Other wholesale","Non specialised retail stores","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",10
"186","5210","4711",-0.0928410273852127,"Warehousing and storage","Food, beverages, tobacco mainly","Warehousing, transport support","Non specialised retail stores","Transportation and Storage","Wholesale and retail,motor vehicle repair,sale of fuel",18
"187","5629","4711",-0.245282476146172,"Other food service","Food, beverages, tobacco mainly","Food, beverage service","Non specialised retail stores","Other Service activities","Wholesale and retail,motor vehicle repair,sale of fuel",29
"188","5310","4711",0.218576234058469,"Under universal service obligation","Food, beverages, tobacco mainly","Postal, courier activities","Non specialised retail stores","Transportation and Storage","Wholesale and retail,motor vehicle repair,sale of fuel",19
"189","6622","4711",-0.251231487063913,"Insurance agents/brokers activities","Food, beverages, tobacco mainly","Auxiliary financial services","Non specialised retail stores","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",12
"190","8730","4711",-0.357900818465962,"Elderly, disabled","Food, beverages, tobacco mainly","Residential care activities","Non specialised retail stores","Government administrative functions, Education, Health","Wholesale and retail,motor vehicle repair,sale of fuel",24
"191","8891","4711",0.0196285543846456,"Child day-care","Food, beverages, tobacco mainly","Non residential social work","Non specialised retail stores","Government administrative functions, Education, Health","Wholesale and retail,motor vehicle repair,sale of fuel",39
"192","8220","4711",-0.236179782083623,"Activities of call centres","Food, beverages, tobacco mainly","Office admin, business support","Non specialised retail stores","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",14
"193","3513","4711",0.0256723042921692,"Electricity distribution","Food, beverages, tobacco mainly","Electricity, gas, steam, air con","Non specialised retail stores","Utilities, sewerage, waste and recycling","Wholesale and retail,motor vehicle repair,sale of fuel",10
