"","StartIndst","FinalIndst","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"1427","8730","8810",0.726070610101114,"Elderly, disabled","Elderly, disabled","Residential care activities","Non residential social work","Government administrative functions, Education, Health","Government administrative functions, Education, Health",267
"1428","6622","8810",-0.110443158508212,"Insurance agents/brokers activities","Elderly, disabled","Auxiliary financial services","Non residential social work","Business services","Government administrative functions, Education, Health",14
"1429","8110","8810",-0.266056265896315,"Combined facilities support","Elderly, disabled","Buildings, landscape activities","Non residential social work","Business services","Government administrative functions, Education, Health",19
"1430","8532","8810",-0.139121846194294,"Technical, vocational secondary","Elderly, disabled","Education","Non residential social work","Government administrative functions, Education, Health","Government administrative functions, Education, Health",20
"1431","5621","8810",-0.262797674319844,"Event catering","Elderly, disabled","Food, beverage service","Non residential social work","Other Service activities","Government administrative functions, Education, Health",18
"1432","8891","8810",0.380023452249285,"Child day-care","Elderly, disabled","Non residential social work","Non residential social work","Government administrative functions, Education, Health","Government administrative functions, Education, Health",59
"1433","8621","8810",-0.228036392598946,"General medical practices","Elderly, disabled","Human health activities","Non residential social work","Government administrative functions, Education, Health","Government administrative functions, Education, Health",13
"1434","5629","8810",0.138360884219722,"Other food service","Elderly, disabled","Food, beverage service","Non residential social work","Other Service activities","Government administrative functions, Education, Health",28
"1435","8559","8810",0.0793237174936456,"Other education nec","Elderly, disabled","Other education","Non residential social work","Government administrative functions, Education, Health","Government administrative functions, Education, Health",28
"1436","8299","8810",0.150709361363408,"Other","Elderly, disabled","Office admin, business support","Non residential social work","Business services","Government administrative functions, Education, Health",33
"1437","9311","8810",-0.28438352469337,"Operation of sports facilities","Elderly, disabled","Sports activities and recreation","Non residential social work","Other Service activities","Government administrative functions, Education, Health",10
"1438","4773","8810",0.160079283195649,"Dispensing chemist","Elderly, disabled","Specialised retail - other","Non residential social work","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",10
"1439","7810","8810",-0.00301379322720004,"Employment placement agencies","Elderly, disabled","Employment activities","Non residential social work","Business services","Government administrative functions, Education, Health",15
"1440","9499","8810",0.256628335344203,"Other nec","Elderly, disabled","Membership organisations activities","Non residential social work","Other Service activities","Government administrative functions, Education, Health",20
"1441","8623","8810",0.196663471657082,"Dental practices","Elderly, disabled","Human health activities","Non residential social work","Government administrative functions, Education, Health","Government administrative functions, Education, Health",10
"1442","9700","8810",0.667665955383172,"Households as employers","Elderly, disabled","Domestic personnel employment","Non residential social work","Other Service activities","Government administrative functions, Education, Health",68
"1443","9312","8810",-0.181586705839787,"Activities of sport clubs","Elderly, disabled","Sports activities and recreation","Non residential social work","Other Service activities","Government administrative functions, Education, Health",11
"1444","9609","8810",0.483525524282948,"Other","Elderly, disabled","Other personal service activities","Non residential social work","Other Service activities","Government administrative functions, Education, Health",20
"1445","8720","8810",0.785751737769897,"Learning, mental, substance abuse","Elderly, disabled","Residential care activities","Non residential social work","Government administrative functions, Education, Health","Government administrative functions, Education, Health",60
"1446","8520","4931",-0.689867561978124,"Primary","Urban/suburban passenger transport","Education","Land, pipeline transport","Government administrative functions, Education, Health","Transportation and Storage",34
"1447","4711","4931",-0.371463384054911,"Food, beverages, tobacco mainly","Urban/suburban passenger transport","Non specialised retail stores","Land, pipeline transport","Wholesale and retail,motor vehicle repair,sale of fuel","Transportation and Storage",36
"1448","5610","4931",-0.338837936482664,"Restaurants, mobile food service","Urban/suburban passenger transport","Food, beverage service","Land, pipeline transport","Other Service activities","Transportation and Storage",23
