"","StartIndst","FinalIndst","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"191","4321","8610",-0.716715466104708,"Electrical installation","Hospital activities","Specialised activities","Human health activities","Construction (including development of real estate)","Government administrative functions, Education, Health",26
"192","6831","8610",-0.543179191905809,"Agencies fee/contract basis","Hospital activities","Real estate activities","Human health activities","Business services ","Government administrative functions, Education, Health",33
"193","8559","8610",-0.240330981706088,"Other education nec","Hospital activities","Other education","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",145
"194","6512","8610",-0.613416872825851,"Non-life insurance","Hospital activities","Financial, insurance, pension","Human health activities","Business services","Government administrative functions, Education, Health",28
"195","6209","8610",-0.682640980257228,"Other","Hospital activities","Computer programming, consultancy","Human health activities","Information and Communication","Government administrative functions, Education, Health",21
"196","4752","8610",-0.59350721846337,"Hardware, paints, glass","Hospital activities","Specialised retail - household","Human health activities","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",26
"197","8425","8610",-0.453404739155427,"Fire service activities","Hospital activities","Central/Local Gov. administration","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",21
"198","8412","8610",0.538778993021572,"Health care, education etc","Hospital activities","Central/Local Gov. administration","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",525
"199","9311","8610",-0.475361415887222,"Operation of sports facilities","Hospital activities","Sports activities and recreation","Human health activities","Other Service activities","Government administrative functions, Education, Health",65
"200","7010","8610",-0.620699466501849,"Head office activities","Hospital activities","Head offices; mgment consultancy","Human health activities","Business services","Government administrative functions, Education, Health",41
"201","7219","8610",-0.438593090100156,"Other natural sciences, engineering","Hospital activities","Scientific research, development","Human health activities","Business services","Government administrative functions, Education, Health",45
"202","8299","8610",-0.439280922665127,"Other","Hospital activities","Office admin, business support","Human health activities","Business services","Government administrative functions, Education, Health",104
"203","7911","8610",-0.501132943155475,"Travel agency activities","Hospital activities","Travel agency, tour operators","Human health activities","Business services","Government administrative functions, Education, Health",22
