Id,Label,timeset,east,east midlands,london,north east,north west,scotland,south east,south west,wales,west midlands,yorkshire and the humber,total,description,log_east,log_east_midlands,log_london,log_north_east,log_north_west,log_scotland,log_south_east,log_south_west,log_wales,log_west_midlands,log_yorkshire_and_the_humber,log_total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,mainindustry,mainactivity,subactivity,componentnumber,%total,%total north west,%total london,lq north west,lq london,Degree,Weighted Degree,clustering,triangles,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
3511,,,1250,1750,2250,1000,2500,4500,2250,3000,4500,600,3000,26600,Production of electricity,10.287712,10.773139,11.135709,9.965784,11.287712,12.135709,11.135709,11.550747,12.135709,9.228819,11.550747,14.699139,110,2,5,4,1,1,3,0,6,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Utilities, sewerage, waste and recycling","Electricity, gas, steam, air con",Electricity production,0,0.000933,0.000798,0.00046,0.85516,0.493205,3,2.452886,0,0,0.01966,7,0.272315,0.292831,20.678728
7111,,,5000,2500,30000,3000,5000,5000,7000,9000,2000,4500,4000,77000,Architectural activities,12.287712,11.287712,14.872675,11.550747,12.287712,12.287712,12.773139,13.135709,10.965784,12.135709,11.965784,16.232571,258,4,3,2,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,"Architectural, eng/tech testing",Architectural activities,0,0.0027,0.001595,0.006133,0.590838,2.27173,3,2.268827,0.333333,1,0.05388,7,0.305603,0.333082,19.800929
7729,,,3500,600,3500,500,1250,1250,2250,1000,1000,1000,2000,17850,Renting and leasing of other personal and household goods,11.773139,9.228819,11.773139,8.965784,10.287712,10.287712,11.135709,9.965784,9.965784,9.965784,10.965784,14.123636,272,11,2,1,8,7,6,6,4,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,"Rental, leasing activities","Other personal, household goods",0,0.000626,0.000399,0.000715,0.637178,1.143289,3,2.970524,0,0,0.021824,6,0.304826,0.319722,18.140012
1729,,,1000,1750,125,800,1750,450,800,500,225,800,1250,9450,Manufacture of other articles of paper and paperboard n.e.c.,9.965784,10.773139,6.965784,9.643856,10.773139,8.813781,9.643856,8.965784,7.813781,9.643856,10.287712,13.206099,38,3,1,0,4,2,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,All other Manufacturing,Paper and paper products,Other,0,0.000331,0.000558,0.000026,1.684982,0.077127,3,2.989373,0.333333,1,0.013841,6,0.285941,0.302731,18.061964
4674,,,7000,4500,4500,2250,5000,4500,9000,4500,1250,9000,6000,57500,"Wholesale of hardware, plumbing and heating equipment and supplies",12.773139,12.135709,12.135709,11.135709,12.287712,12.135709,13.135709,12.135709,10.287712,13.135709,12.550747,15.811274,164,8,1,0,4,2,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Wholesale and retail,motor vehicle repair,sale of fuel",Other wholesale,"Hardware, plumbing, heating equip",0,0.002016,0.001595,0.00092,0.791209,0.456321,6,4.637164,0.6,9,0.128433,5,0.365854,0.396157,15.201606
9321,,,,,,,,,,,,,,,Activities of amusement parks and theme parks,10.287712,9.965784,10.773139,7.228819,10.287712,8.965784,11.965784,10.287712,9.813781,11.773139,10.965784,14.099183,349,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Service activities,Sports activities and recreation,"Amusement parks, theme parks",0,0.000615,0.000399,0.000358,0.64807,0.581416,2,1.319213,0,0,0.05639,7,0.302013,0.333386,14.77354
1105,,,2000,800,700,600,1750,1250,1000,1000,600,2000,2500,14200,Manufacture of beer,10.965784,9.643856,9.451211,9.228819,10.773139,10.287712,9.965784,9.965784,9.228819,10.965784,11.287712,13.793603,27,7,4,7,6,4,2,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Manufacture food, drink, tobacco",Beverages,Beer,0,0.000498,0.000558,0.000143,1.121343,0.287433,2,1.794431,0,0,0.047619,6,0.311419,0.333565,14.137782
3822,,,800,75,125,50,1250,2000,800,1500,350,175,225,7350,Treatment and disposal of hazardous waste,9.643856,6.228819,6.965784,5.643856,10.287712,10.965784,9.643856,10.550747,8.451211,7.451211,7.813781,12.843529,116,2,5,4,1,1,3,0,6,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Utilities, sewerage, waste and recycling",Waste,"Hazardous treatment, disposal",0,0.000258,0.000399,0.000026,1.547432,0.099163,2,1.95933,0,0,0.010823,7,0.265683,0.282851,14.018725
4666,,,3000,1500,3000,200,1500,1250,2500,1250,800,3000,1750,19750,Wholesale of other office machinery and equipment,11.550747,10.550747,11.550747,7.643856,10.550747,10.287712,11.287712,10.287712,9.643856,11.550747,10.773139,14.269565,159,10,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel","Other m/c, equipment wholesale","Other office m/c, equipment",0,0.000692,0.000479,0.000613,0.691056,0.885687,4,3.946773,0.333333,2,0.032623,6,0.299501,0.319398,12.752151
2399,,,600,450,350,225,1250,150,900,10,900,450,600,5885,Manufacture of other non-metallic mineral products n.e.c.,9.228819,8.813781,8.451211,7.813781,10.287712,7.228819,9.813781,3.321928,9.813781,8.813781,9.228819,12.522827,66,11,2,1,8,7,6,6,4,3,1,1,3,1,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,All other Manufacturing,Other non-metallic mineral products,Non-metallic mineral nec,0,0.000206,0.000399,0.000072,1.932647,0.346775,2,1.993976,0,0,0.006331,6,0.266864,0.282037,12.194048
2030,,,1000,800,500,1750,2500,350,1500,900,800,1500,2000,13600,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",9.965784,9.643856,8.965784,10.773139,11.287712,8.451211,10.550747,9.813781,9.643856,10.550747,10.965784,13.731319,47,8,1,0,4,2,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Manufacture coke, petroleum, chemicals, pharmaceuticals","Chemicals, chemical products","Paints, varnishes, printing ink etc",0,0.000477,0.000798,0.000102,1.672592,0.214367,3,2.435465,0.666667,2,0.084865,5,0.356789,0.384583,10.383778
3320,,,1750,1500,700,700,1250,2500,3500,2500,600,3000,1250,19250,Installation of industrial machinery and equipment,10.773139,10.550747,9.451211,9.451211,10.287712,11.287712,11.773139,11.287712,9.228819,11.550747,10.287712,14.232571,109,4,3,2,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Machinery repair excluding motor vehicles,Repair/installation excl. household,"Industrial machinery, equipment",0,0.000675,0.000399,0.000143,0.590838,0.212028,5,4.84996,0.6,6,0.056284,6,0.313862,0.335417,10.173779
3316,,,2250,600,600,300,900,2000,3000,2250,3500,800,450,16650,Repair and maintenance of aircraft and spacecraft,11.135709,9.228819,9.228819,8.228819,9.813781,10.965784,11.550747,11.135709,11.773139,9.643856,8.813781,14.023235,107,5,2,1,8,7,6,6,4,3,1,1,3,1,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Machinery repair excluding motor vehicles,Repair/installation excl. household,Aircraft and spacecraft,0,0.000584,0.000287,0.000123,0.491833,0.210118,2,1.967038,0,0,0.011572,7,0.268657,0.283962,9.848911
2711,,,700,2250,250,500,1500,500,2500,2250,350,1250,1500,13550,"Manufacture of electric motors, generators and transformers",9.451211,11.135709,7.965784,8.965784,10.550747,8.965784,11.287712,11.135709,8.451211,10.287712,10.550747,13.726005,83,4,3,2,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,"Manufacture computer, electronic, light electrical",Electrical equipment,"Electric motors, generators etc",0,0.000475,0.000479,0.000051,1.007258,0.107579,3,2.859778,0.333333,1,0.043889,6,0.310345,0.331019,9.69188
9102,,,1250,900,9000,1750,2250,4500,2000,1750,1000,2000,1750,28150,Museum activities,10.287712,9.813781,13.135709,10.773139,11.135709,12.135709,10.965784,10.773139,9.965784,10.965784,10.773139,14.780847,322,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Other Service activities,"Libraries, archives, museums",Museum activities,0,0.000987,0.000718,0.00184,0.727266,1.864191,3,1.935746,0.333333,1,0.041947,7,0.280811,0.310284,9.142733
2363,,,400,800,300,500,400,400,700,300,225,1000,700,5725,Manufacture of ready-mixed concrete,8.643856,9.643856,8.228819,8.965784,8.643856,8.643856,9.451211,8.228819,7.813781,9.965784,9.451211,12.48306,65,11,2,1,8,7,6,6,4,3,1,1,3,1,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,All other Manufacturing,"Concrete, cement and plaster",Ready-mixed concrete,0,0.000201,0.000128,0.000061,0.635731,0.305543,3,2.991727,0.333333,1,0.007029,6,0.267062,0.282546,9.027255
2660,,,700,150,75,25,500,100,2250,50,300,300,10,4460,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",9.451211,7.228819,6.228819,4.643856,8.965784,6.643856,11.135709,5.643856,8.228819,8.228819,3.321928,12.122828,82,2,5,4,1,1,3,0,6,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Manufacture computer, electronic, light electrical","Computer, electronic, optical","Irradiation, electromedical equip",0,0.000156,0.00016,0.000015,1.020056,0.098051,2,1.997675,0,0,0.005819,6,0.268057,0.2825,9.026934
6511,,,2000,125,4500,75,400,9000,8000,4500,1500,1500,250,31850,Life insurance,10.965784,6.965784,12.135709,6.228819,8.643856,13.135709,12.965784,12.135709,10.550747,10.550747,7.965784,14.959006,241,6,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,"Financial, insurance, pension",Life insurance,0,0.001117,0.000128,0.00092,0.114272,0.823814,8,7.024209,0.464286,13,0.102518,6,0.318866,0.344583,8.988639
910,,,450,350,225,25,50,21000,125,150,150,25,300,22850,Support activities for petroleum and natural gas extraction,8.813781,8.451211,7.813781,4.643856,5.643856,14.358102,6.965784,7.228819,7.228819,4.643856,8.228819,14.479907,9,4,3,2,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, Quarrying (inc extraction of petroleum and gas)",Mining support activities,"Petroleum, natural gas extraction",0,0.000801,0.000016,0.000046,0.01991,0.057415,2,1.925511,0,0,0.027582,6,0.304054,0.322315,8.126992
1072,,,500,2500,2250,1000,5000,5000,600,2500,1000,1250,2500,24100,Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes,8.965784,11.287712,11.135709,9.965784,12.287712,12.287712,9.228819,11.287712,9.965784,10.287712,11.287712,14.556746,20,1,0,3,0,6,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Manufacture food, drink, tobacco",Food products - other,"Rusks, biscuits; preserved pastry",0,0.000845,0.001595,0.00046,1.887739,0.544367,4,3.537697,0.5,3,0.072611,5,0.351562,0.379954,5.947699
5224,,,1000,500,3000,600,350,700,2000,75,150,100,400,8875,Cargo handling,9.965784,8.965784,11.550747,9.228819,8.451211,9.451211,10.965784,6.228819,7.228819,6.643856,8.643856,13.115531,208,5,2,1,8,7,6,6,4,3,1,1,3,1,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Transportation and Storage,"Warehousing, transport support",Cargo handling,0,0.000311,0.000112,0.000613,0.35883,1.970966,3,2.96577,0.333333,1,0.014946,6,0.27907,0.295741,5.94002
8211,,,1500,1250,6000,225,1500,1250,3500,1250,600,1250,5000,23325,Combined office administrative service activities,10.550747,10.287712,12.550747,7.813781,10.550747,10.287712,11.773139,10.287712,9.228819,10.287712,12.287712,14.509589,285,6,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,"Office admin, business support",Combined office admin service,0,0.000818,0.000479,0.001227,0.585138,1.499878,2,1.8405,0,0,0.038548,6,0.292921,0.315278,5.437582
8720,,,1750,2250,6000,1250,6000,4000,8000,4000,6000,3000,4000,46250,"Residential care activities for learning disabilities, mental health and substance abuse",10.773139,11.135709,12.550747,10.287712,12.550747,11.965784,12.965784,11.965784,12.550747,11.550747,11.965784,15.497166,313,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Government administrative functions, Education, Health",Residential care activities,"Learning, mental, substance abuse",0,0.001621,0.001914,0.001227,1.180398,0.756425,9,5.452119,0.75,27,0.123971,6,0.313862,0.341667,5.068516
4765,,,1500,600,1750,400,1250,700,1250,1000,450,1000,800,10700,Retail sale of games and toys in specialised stores,10.550747,9.228819,10.773139,8.643856,10.287712,9.451211,10.287712,9.965784,8.813781,9.965784,9.643856,13.385323,186,13,7,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - other,"Games, toys",0,0.000375,0.000399,0.000358,1.062956,0.953631,4,3.274509,0.666667,4,0.100793,6,0.30303,0.335139,4.850345
5819,,,4500,300,6000,350,1500,250,3500,1000,100,300,2000,19800,Other publishing activities,12.135709,8.228819,12.550747,8.451211,10.550747,7.965784,11.773139,9.965784,6.643856,8.228819,10.965784,14.273213,222,10,8,7,7,8,4,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Information and Communication,Publishing activities,Other publishing activities,0,0.000694,0.000479,0.001227,0.689311,1.766901,2,1.964917,0,0,0.024853,7,0.280592,0.300238,4.345788
6430,,,500,75,8000,45,500,450,1500,300,75,150,600,12195,"Trusts, funds and similar financial entities",8.965784,6.228819,12.965784,5.491853,8.965784,8.813781,10.550747,8.228819,6.228819,7.228819,9.228819,13.574002,237,6,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,"Financial, insurance, pension","Trusts, funds, similar financial",0,0.000428,0.00016,0.001635,0.373059,3.825026,5,4.628472,0.5,5,0.057228,6,0.307167,0.328796,4.237715
7912,,,2000,2000,8000,400,2500,1250,5000,1500,1250,2500,1000,27400,Tour operator activities,10.965784,10.965784,12.965784,8.643856,11.287712,10.287712,12.287712,10.550747,10.287712,11.287712,9.965784,14.741888,278,5,2,1,8,7,6,6,4,3,1,1,3,1,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,"Travel agency, tour operators",Tour operator activities,0,0.000961,0.000798,0.001635,0.830192,1.702416,4,2.228626,0.833333,5,0.121369,7,0.309278,0.343082,3.208135
5911,,,6000,350,31000,800,2000,3000,6000,2000,1750,1250,900,55050,"Motion picture, video and television programme production activities",12.550747,8.451211,14.919981,9.643856,10.965784,11.550747,12.550747,10.965784,10.773139,10.287712,9.813781,15.748455,224,10,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Information and Communication,"Motion picture, video, radio, TV",Production activities,0,0.00193,0.000638,0.006337,0.330569,3.283452,2,1.99136,0,0,0.006032,7,0.249135,0.263459,3.049835
2512,,,2250,1250,1000,900,2250,800,2000,1500,1250,2250,2000,17450,Manufacture of doors and windows of metal,11.135709,10.287712,9.965784,9.813781,11.135709,9.643856,10.965784,10.550747,10.287712,11.135709,10.965784,14.090939,70,3,1,0,4,2,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,All other Manufacturing,Other fabricated metal products,"Doors, windows",0,0.000612,0.000718,0.000204,1.173211,0.334142,2,1.991161,0,0,0.008347,6,0.278854,0.293472,2.871983
6612,,,1250,350,24000,125,1000,2000,2000,2250,250,900,900,35025,Security and commodity contracts brokerage,10.287712,8.451211,14.550747,6.965784,9.965784,10.965784,10.965784,11.135709,7.965784,9.813781,9.813781,15.096097,244,6,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,Auxiliary financial services,"Security,commodity contract broking",0,0.001228,0.000319,0.004906,0.259783,3.995392,6,5.126567,0.733333,11,0.097806,6,0.319716,0.34537,2.32605
4221,,,1000,400,500,300,1250,350,400,700,150,250,600,5900,Construction of utility projects for fluids,9.965784,8.643856,8.965784,8.228819,10.287712,8.451211,8.643856,9.451211,7.228819,7.965784,9.228819,12.526499,122,4,3,2,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Construction (including development of real estate),Civil engineering,Utility - fluids,0,0.000207,0.000399,0.000102,1.927733,0.494133,5,4.457467,0.9,9,0.075471,6,0.312772,0.339352,2.218042
7220,,,1750,100,1250,125,150,1500,1250,450,175,75,175,7000,Research and experimental development on social sciences and humanities,10.773139,6.643856,10.287712,6.965784,7.228819,10.550747,10.287712,8.813781,7.451211,6.228819,7.451211,12.773139,263,2,5,4,1,1,3,0,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,"Scientific research, development","Social sciences, humanities",0,0.000245,0.000048,0.000256,0.194976,1.04121,2,1.973066,0,0,0.020663,6,0.299501,0.314583,2.2
2332,,,350,900,20,200,300,35,900,175,35,1000,600,4515,"Manufacture of bricks, tiles and construction products, in baked clay",8.451211,9.813781,4.321928,7.643856,8.228819,5.129283,9.813781,7.451211,5.129283,9.965784,9.228819,12.14051,61,11,2,1,8,7,6,6,4,3,1,1,3,1,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,All other Manufacturing,Other non-metallic mineral products,"Bricks, tiles etc in baked clay",0,0.000158,0.000096,0.000004,0.604578,0.025828,4,3.985547,0.666667,4,0.009311,6,0.266469,0.28287,2
4754,,,4000,4500,6000,1000,4500,2000,6000,3000,1750,3000,2250,38000,Retail sale of electrical household appliances in specialised stores,11.965784,12.135709,12.550747,9.965784,12.135709,10.965784,12.550747,11.550747,10.773139,11.550747,11.135709,15.213712,180,8,1,0,4,2,7,1,2,5,0,0,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - household,Electrical household appliances,0,0.001332,0.001436,0.001227,1.077501,0.920649,7,3.202823,0.857143,18,0.187446,6,0.328767,0.362315,1.996189
2931,,,700,200,150,150,400,0,450,200,0,700,150,3100,Manufacture of electrical and electronic equipment for motor vehicles,9.451211,7.643856,7.228819,7.228819,8.643856,,8.813781,7.643856,,9.451211,7.228819,11.598053,97,4,3,2,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Manufacture machinery, vehicle, transport","Motor vehicles,trailers/semitrailer",Motor vehicle electrical/electronic,0,0.000109,0.000128,0.000031,1.174052,0.282134,2,1.985128,0,0,0.019771,6,0.293399,0.309769,0.998983
5520,,,6000,4500,1500,600,4500,3500,5000,8000,3000,800,1500,38900,Holiday and other short stay accommodation,12.550747,12.135709,10.550747,9.228819,12.135709,11.773139,12.287712,12.965784,11.550747,9.643856,10.550747,15.247483,213,13,7,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Other Service activities,Accommodation,Holiday and other short stay,0,0.001364,0.001436,0.000307,1.052572,0.224837,5,3.702831,1,10,0.171834,6,0.330275,0.360694,0
4725,,,1250,1000,3000,1250,2000,1750,1750,800,1000,1750,900,16450,Retail sale of beverages in specialised stores,10.287712,9.965784,11.550747,10.287712,10.965784,10.773139,10.773139,9.643856,9.965784,10.773139,9.813781,14.0058,174,13,7,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - food etc,Beverages,0,0.000577,0.000638,0.000613,1.106249,1.063363,3,2.313297,1,3,0.123412,6,0.309811,0.341435,0
4729,,,1750,1500,6000,1000,1750,2500,3500,2500,1500,2500,1750,26250,Other retail sale of food in specialised stores,10.773139,10.550747,12.550747,9.965784,10.773139,11.287712,11.773139,11.287712,10.550747,11.287712,10.773139,14.68003,175,13,7,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - food etc,Other food in specialised stores,0,0.00092,0.000558,0.001227,0.606593,1.332748,3,2.277496,1,3,0.115322,7,0.302013,0.334101,0
8551,,,2000,1500,2250,600,1000,1250,4000,1000,700,1250,2250,17800,Sports and recreation education,10.965784,10.550747,11.135709,9.228819,9.965784,10.287712,11.965784,9.965784,9.451211,10.287712,11.135709,14.11959,304,13,7,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Government administrative functions, Education, Health","Sports, recreation education","Sports, recreation education",0,0.000624,0.000319,0.00046,0.511174,0.737036,4,3.26045,1,6,0.08355,6,0.309544,0.337037,0
4722,,,2250,2250,2500,2500,2250,4500,2500,2000,2500,3500,2250,29000,Retail sale of meat and meat products in specialised stores,11.135709,11.135709,11.287712,11.287712,11.135709,12.135709,11.287712,10.965784,11.287712,11.773139,11.135709,14.823765,172,13,7,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - food etc,"Meat, meat products",0,0.001017,0.000718,0.000511,0.705949,0.502653,2,1.396058,1,1,0.079745,7,0.299252,0.328776,0
6621,,,1500,350,3000,300,2500,600,2000,700,700,1500,1500,14650,Risk and damage evaluation,10.550747,8.451211,11.550747,8.228819,11.287712,9.228819,10.965784,9.451211,9.451211,10.550747,10.550747,13.838613,246,6,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,Auxiliary financial services,Risk and damage evaluation,0,0.000514,0.000798,0.000613,1.552714,1.194015,5,4.619842,1,10,0.074365,7,0.28731,0.311878,0
3821,,,3000,1250,1500,1750,3500,2500,5000,3500,1750,1750,1750,27250,Treatment and disposal of non-hazardous waste,11.550747,10.287712,10.550747,10.773139,11.773139,11.287712,12.287712,11.773139,10.773139,10.773139,10.773139,14.733969,115,7,4,6,6,4,2,3,1,1,3,3,0,3,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Utilities, sewerage, waste and recycling",Waste,"Non-hazardous treatment, disposal",0,0.000955,0.001117,0.000307,1.168666,0.32096,3,2.287608,1,3,0.074267,5,0.35503,0.382176,0
