Id,Label,timeset,east,east midlands,london,north east,north west,scotland,south east,south west,wales,west midlands,yorkshire and the humber,total,description,log_east,log_east_midlands,log_london,log_north_east,log_north_west,log_scotland,log_south_east,log_south_west,log_wales,log_west_midlands,log_yorkshire_and_the_humber,log_total,%total,%total north west,%total london,lq north west,lq london,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,mainindustry,mainactivity,subactivity,componentnumber,Degree,Weighted Degree,clustering,triangles,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
5610,,,67000,45000,195000,29000,90000,86000,120000,81000,36000,58000,58000,865000,Restaurants and mobile food service activities,16.031873,15.457637,17.573115,14.823765,16.457637,16.392049,16.872675,16.305634,15.135709,15.823765,15.823765,19.722341,0.030326,0.02871,0.039862,0.946707,1.314452,229,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Other Service activities,"Food, beverage service","Restaurants, mobile food service",2,51,16.180361,0.158431,202,0.837595,6,0.398671,0.474676,1776.889229
4729,,,1750,1500,6000,1000,1750,2500,3500,2500,1500,2500,1750,26250,Other retail sale of food in specialised stores,10.773139,10.550747,12.550747,9.965784,10.773139,11.287712,11.773139,11.287712,10.550747,11.287712,10.773139,14.68003,0.00092,0.000558,0.001227,0.606593,1.332748,186,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - food etc,Other food in specialised stores,2,3,2.277496,1,3,0.115322,7,0.302013,0.334101,0
9321,,,1250,1000,1750,150,1250,500,4000,1250,900,3500,2000,17550,Activities of amusement parks and theme parks,10.287712,9.965784,10.773139,7.228819,10.287712,8.965784,11.965784,10.287712,9.813781,11.773139,10.965784,14.099183,0.000615,0.000399,0.000358,0.64807,0.581416,349,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Other Service activities,Sports activities and recreation,"Amusement parks, theme parks",2,2,1.319213,0,0,0.05639,7,0.302013,0.333386,14.77354
8531,,,62000,46000,78000,21000,65000,40000,98000,54000,26000,56000,54000,600000,General secondary education,15.919981,15.489346,16.251187,14.358102,15.988152,15.287712,16.580494,15.720672,14.666224,15.773139,15.720672,19.194603,0.021036,0.020735,0.015945,0.985714,0.758001,318,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Education,General secondary,2,15,5.272921,0.447619,47,0.259979,6,0.344498,0.384306,115.154923
4721,,,800,800,1750,900,900,1750,1500,900,1250,1250,800,12600,Retail sale of fruit and vegetables in specialised stores,9.643856,9.643856,10.773139,9.813781,9.813781,10.773139,10.550747,9.813781,10.287712,10.287712,9.643856,13.621136,0.000442,0.000287,0.000358,0.649922,0.80983,182,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - food etc,"Fruit, vegetables",2,1,0.829734,0,0,0.040725,7,0.289855,0.316508,0
4711,,,106000,72000,127000,39000,112000,93000,149000,98000,52000,84000,76000,1008000,"Retail sale in non-specialised stores with food, beverages or tobacco predominating",16.693705,16.135709,16.954469,15.251187,16.773139,16.504943,17.184953,16.580494,15.666224,16.358102,16.213712,19.943064,0.03534,0.035728,0.025962,1.010989,0.734631,180,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Non specialised retail stores,"Food, beverages, tobacco mainly",2,64,19.357436,0.098214,198,0.855705,6,0.407701,0.49537,4226.246103
8730,,,22000,16000,16000,12000,30000,19000,39000,28000,13000,19000,18000,232000,Residential care activities for the elderly and disabled,14.425216,13.965784,13.965784,13.550747,14.872675,14.213712,15.251187,14.773139,13.666224,14.213712,14.135709,17.823765,0.008134,0.00957,0.003271,1.176582,0.402122,333,13,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Residential care activities,"Elderly, disabled",2,13,5.301757,0.525641,41,0.234141,6,0.343184,0.378565,63.211223
8710,,,15000,10000,17000,10000,24000,21000,30000,20000,12000,18000,16000,193000,Residential nursing care activities,13.872675,13.287712,14.053247,13.287712,14.550747,14.358102,14.872675,14.287712,13.550747,14.135709,13.965784,17.558241,0.006766,0.007656,0.003475,1.13147,0.513592,331,13,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Residential care activities,Residential nursing care,2,14,5.646541,0.450549,41,0.25112,5,0.39173,0.428519,361.478196
8520,,,96000,75000,145000,38000,118000,60000,160000,84000,50000,94000,96000,1016000,Primary education,16.550747,16.194603,17.145693,15.213712,16.848427,15.872675,17.287712,16.358102,15.60964,16.520373,16.550747,19.954469,0.03562,0.037642,0.029641,1.056762,0.832148,317,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Education,Primary,2,37,12.080675,0.102102,68,0.335398,6,0.357498,0.42037,4257.182408
8552,,,400,600,1500,150,500,450,1000,200,200,450,350,5800,Cultural education,8.643856,9.228819,10.550747,7.228819,8.965784,8.813781,9.965784,7.643856,7.643856,8.813781,8.451211,12.501837,0.000203,0.00016,0.000307,0.784388,1.507959,323,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Other education,Cultural education,2,1,0.814152,0,0,0.017369,7,0.263543,0.284544,0
9609,,,11000,5000,14000,2000,11000,6000,19000,7000,3000,10000,6000,94000,Other personal service activities n.e.c.,13.425216,12.287712,13.773139,10.965784,13.425216,12.550747,14.213712,12.773139,11.550747,13.287712,12.550747,16.520373,0.003296,0.003509,0.002862,1.064765,0.868413,358,13,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Other Service activities,Other personal service activities,Other,2,20,9.392731,0.336842,64,0.547055,5,0.427046,0.466481,500.201652
4725,,,1250,1000,3000,1250,2000,1750,1750,800,1000,1750,900,16450,Retail sale of beverages in specialised stores,10.287712,9.965784,11.550747,10.287712,10.965784,10.773139,10.773139,9.643856,9.965784,10.773139,9.813781,14.0058,0.000577,0.000638,0.000613,1.106249,1.063363,185,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - food etc,Beverages,2,3,2.313297,1,3,0.123412,6,0.309811,0.341435,0
2740,,,1000,1250,450,1500,1750,600,2500,1250,225,1750,2500,14775,Manufacture of electric lighting equipment,9.965784,10.287712,8.813781,10.550747,10.773139,9.228819,11.287712,10.287712,7.813781,10.773139,11.287712,13.850871,0.000518,0.000558,0.000092,1.077704,0.177587,90,4,0,3,1,7,7,2,2,6,7,2,6,6,2,0,5,5,1,2,4,"Manufacture computer, electronic, light electrical",Electrical equipment,Electric lighting equipment,2,1,0.807912,0,0,0.051739,5,0.342205,0.36838,0
5630,,,46000,33000,50000,28000,65000,37000,79000,42000,24000,44000,53000,501000,Beverage serving activities,15.489346,15.010178,15.60964,14.773139,15.988152,15.175238,16.269565,15.358102,14.550747,15.425216,15.693705,18.934451,0.017565,0.020735,0.010221,1.180496,0.581914,232,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Other Service activities,"Food, beverage service",Beverage serving,2,55,17.403381,0.156229,232,0.940037,5,0.414269,0.491435,2392.059878
4719,,,26000,20000,42000,12000,30000,21000,32000,23000,14000,21000,22000,263000,Other retail sale in non-specialised stores,14.666224,14.287712,15.358102,13.550747,14.872675,14.358102,14.965784,14.489346,13.773139,14.358102,14.425216,18.004703,0.009221,0.00957,0.008586,1.037898,0.93115,181,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Non specialised retail stores,Other non specialised,2,29,12.332017,0.325123,132,0.587349,6,0.379347,0.435278,308.295603
8423,,,6000,7000,15000,4000,9000,5000,9000,4500,2500,9000,8000,79000,Justice and judicial activities,12.550747,12.773139,13.872675,11.965784,13.135709,12.287712,13.135709,12.135709,11.287712,13.135709,12.965784,16.269565,0.00277,0.002871,0.003066,1.036584,1.107109,312,3,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Central/Local Gov. administration,"Justice, judicial activities",2,12,5.643375,0.166667,11,0.142383,6,0.345489,0.381343,376.799745
2561,,,1500,2500,600,900,2250,1250,2000,1500,1250,6000,2000,21750,Treatment and coating of metals,10.550747,11.287712,9.228819,9.813781,11.135709,10.287712,10.965784,10.550747,10.287712,12.550747,10.965784,14.408728,0.000763,0.000718,0.000123,0.941266,0.160849,76,4,0,3,1,7,7,2,2,6,7,2,6,6,2,0,5,5,1,2,4,All other Manufacturing,Other fabricated metal products,Treatment and coating of metals,2,1,0.78055,0,0,0.051739,5,0.342205,0.36838,0
9700,,,0,0,0,0,0,0,0,0,0,0,0,0,Activities of households as employers of domestic personnel,,,,,,,,,,,,,0,0,0,,,359,13,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Other Service activities,Domestic personnel employment,Households as employers,2,16,7.026416,0.533333,64,0.29347,6,0.351562,0.391898,147.854087
8810,,,25000,18000,34000,12000,35000,32000,39000,31000,17000,26000,23000,292000,Social work activities without accommodation for the elderly and disabled,14.60964,14.135709,15.053247,13.550747,15.095067,14.965784,15.251187,14.919981,14.053247,14.666224,14.489346,18.155609,0.010237,0.011165,0.00695,1.090622,0.678926,335,13,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Non residential social work,"Elderly, disabled",2,20,7.074762,0.373684,71,0.398402,5,0.401338,0.443333,454.839813
2219,,,1500,2000,400,700,2500,1000,1250,1750,700,1500,1000,14300,Manufacture of other rubber products,10.550747,10.965784,8.643856,9.451211,11.287712,9.965784,10.287712,10.773139,9.451211,10.550747,9.965784,13.803728,0.000501,0.000798,0.000082,1.590717,0.163099,57,4,0,3,1,7,7,2,2,6,7,2,6,6,2,0,5,5,1,2,4,All other Manufacturing,Rubber and plastic products,Other rubber,2,1,0.776572,0,0,0.051739,5,0.342205,0.36838,0
9412,,,1750,900,16000,125,3000,1500,3500,800,75,1250,100,29000,Activities of professional membership organisations,10.773139,9.813781,13.965784,6.965784,11.550747,10.550747,11.773139,9.643856,6.228819,10.287712,6.643856,14.823765,0.001017,0.000957,0.003271,0.941266,3.216979,351,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Other Service activities,Membership organisations activities,Professional,2,4,1.928464,0.333333,2,0.105145,5,0.376569,0.405046,249.866853
4722,,,2250,2250,2500,2500,2250,4500,2500,2000,2500,3500,2250,29000,Retail sale of meat and meat products in specialised stores,11.135709,11.135709,11.287712,11.287712,11.135709,12.135709,11.287712,10.965784,11.287712,11.773139,11.135709,14.823765,0.001017,0.000718,0.000511,0.705949,0.502653,183,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - food etc,"Meat, meat products",2,2,1.396058,1,1,0.079745,7,0.299252,0.328776,0
5914,,,2250,900,3500,700,2000,2000,2500,1500,900,1500,1250,19000,Motion picture projection activities,11.135709,9.813781,11.773139,9.451211,10.965784,10.965784,11.287712,10.550747,9.813781,10.550747,10.287712,14.213712,0.000666,0.000638,0.000715,0.957779,1.07409,240,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Information and Communication,"Motion picture, video, radio, TV",Motion picture projection,2,5,3.148943,0.3,3,0.190406,5,0.384615,0.415648,78.100528
8899,,,35000,25000,78000,18000,43000,58000,49000,31000,21000,26000,44000,428000,Other social work activities without accommodation n.e.c.,15.095067,14.60964,16.251187,14.135709,15.392049,15.823765,15.580494,14.919981,14.358102,14.666224,15.425216,18.707251,0.015005,0.013717,0.015945,0.914142,1.062618,337,13,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Non residential social work,Other,2,27,10.195072,0.287749,101,0.431287,6,0.362173,0.415046,444.673673
9101,,,3000,1500,6000,1250,3000,3500,4000,2250,1750,2500,3000,31750,Library and archive activities,11.550747,10.550747,12.550747,10.287712,11.550747,11.773139,11.965784,11.135709,10.773139,11.287712,11.550747,14.954469,0.001113,0.000957,0.001227,0.859739,1.101879,340,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Other Service activities,"Libraries, archives, museums",Library and archive activities,2,1,0.752385,0,0,0.017369,7,0.263543,0.284544,0
7500,,,6000,3500,4000,1250,6000,6000,9000,10000,5000,3000,6000,59750,Veterinary activities,12.550747,11.773139,11.965784,10.287712,12.550747,12.550747,13.135709,13.287712,12.287712,11.550747,12.550747,15.866651,0.002095,0.001914,0.000818,0.913697,0.390345,286,16,6,10,6,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Agriculture, Forestry, Fishing, Veterinary",Veterinary activities,Veterinary activities,2,5,1.589597,0.6,6,0.168311,6,0.324032,0.359444,58.841
7810,,,15000,13000,34000,3500,14000,6000,25000,11000,4000,13000,13000,151500,Activities of employment placement agencies,13.872675,13.666224,15.053247,11.773139,13.773139,12.550747,14.60964,13.425216,11.965784,13.666224,13.666224,17.208958,0.005311,0.004466,0.00695,0.840823,1.308557,291,4,0,3,1,7,7,2,2,6,7,2,6,6,2,0,5,5,1,2,4,Business services,Employment activities,Employment placement agencies,2,23,7.453223,0.233202,59,0.480304,5,0.420561,0.463472,566.471565
5590,,,250,700,2000,225,1250,1000,700,1500,250,400,300,8575,Other accommodation,7.965784,9.451211,10.965784,7.813781,10.287712,9.965784,9.451211,10.550747,7.965784,8.643856,8.228819,13.065921,0.000301,0.000399,0.000409,1.32637,1.359947,228,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Other Service activities,Accommodation,Other,2,1,0.710492,0,0,0.017369,7,0.263543,0.284544,0
8425,,,5000,3000,6000,1000,6000,4500,7000,5000,4000,4000,4500,50000,Fire service activities,12.287712,11.550747,12.550747,9.965784,12.550747,12.135709,12.773139,12.287712,11.965784,11.965784,12.135709,15.60964,0.001753,0.001914,0.001227,1.091868,0.699693,314,16,6,10,6,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Central/Local Gov. administration,Fire service activities,2,4,1.605096,0.5,3,0.055338,7,0.29484,0.325701,25.723887
8623,,,7000,6000,15000,3500,11000,8000,15000,9000,4000,4500,8000,91000,Dental practice activities,12.773139,12.550747,13.872675,11.773139,13.425216,12.965784,13.872675,13.135709,11.965784,12.135709,12.965784,16.473579,0.00319,0.003509,0.003066,1.099867,0.961117,329,13,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Human health activities,Dental practices,2,9,2.646663,0.305556,11,0.225982,6,0.346154,0.38287,113.610298
6399,,,1000,300,4500,50,700,150,1500,1250,75,250,450,10225,Other information service activities n.e.c.,9.965784,8.228819,12.135709,5.643856,9.451211,7.228819,10.550747,10.287712,6.228819,7.965784,8.813781,13.319813,0.000358,0.000223,0.00092,0.622908,2.566111,250,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Information and Communication,Information service activities,Other,2,1,0.673457,0,0,0.017369,7,0.263543,0.284544,0
9491,,,9000,4500,16000,2250,6000,2250,12000,5000,800,4000,3500,65300,Activities of religious organisations,13.135709,12.135709,13.965784,11.135709,12.550747,11.135709,13.550747,12.287712,9.643856,11.965784,11.773139,15.994795,0.002289,0.001914,0.003271,0.83604,1.428674,352,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Other Service activities,Membership organisations activities,Religious organisations,2,6,3.061682,0.466667,7,0.115935,6,0.318302,0.351806,46.863211
1101,,,45,10,250,125,600,8000,40,30,25,75,175,9375,"Distilling, rectifying and blending of spirits",5.491853,3.321928,7.965784,6.965784,9.228819,12.965784,5.321928,4.906891,4.643856,6.228819,7.451211,13.194603,0.000329,0.000191,0.000051,0.58233,0.155487,27,4,0,3,1,7,7,2,2,6,7,2,6,6,2,0,5,5,1,2,4,"Manufacture food, drink, tobacco",Beverages,"Spirits distilling, rectifying etc",2,1,0.66323,0,0,0.051739,5,0.342205,0.36838,0
8610,,,110000,93000,190000,71000,182000,161000,164000,130000,76000,122000,124000,1423000,Hospital activities,16.747144,16.504943,17.53564,16.115531,17.473579,17.296701,17.323336,16.988152,16.213712,16.896522,16.919981,20.440504,0.049889,0.058058,0.03884,1.163739,0.778529,326,13,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Human health activities,Hospital activities,2,13,4.657063,0.25641,20,0.167078,5,0.38055,0.417269,430.939377
5310,,,14000,11000,20000,5000,17000,13000,21000,17000,6000,12000,12000,148000,Postal activities under universal service obligation,13.773139,13.425216,14.287712,12.287712,14.053247,13.666224,14.358102,14.053247,12.550747,13.550747,13.550747,17.175238,0.005189,0.005423,0.004088,1.045144,0.787943,223,16,6,10,6,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Transportation and Storage,"Postal, courier activities",Under universal service obligation,2,4,1.13332,0,0,0.050668,6,0.318021,0.339074,38.450868
